_id,id,__v,action_cause,behavior_type,company_type,craft_code,createdAt,day_of_year,gbu,incident_date,incident_number,is_lcv,job,lastUpdated,location,month,near_miss_sub_category,primary_category,region,severity_level,unsafe_condition_or_behavior,violation_probability_level,violation_risk_severity_level,violation_severity_level,week,year
{'$oid': '69087efd012e93c9d6fdebb1'},135764348,0,Slip/Trip,At-Risk,B,Other,1759914584881,18,Energy,1705547349000,135764348,False,Project D,1762164474707,Laydowns,1,Injury/Illness,,U.S.A.,1,Unsafe Condition,0,1,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb2'},135764396,0,Caught In/ Between,,B,Operators,1759914584881,18,Energy,1705549130000,135764396,False,Project D,1762164474707,Laydowns,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb3'},135764423,0,,,N,Other,1759914584881,18,Energy,1705549130000,135764423,False,Project D,1762164474707,Other,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb4'},135764529,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Carpenter,1759914584881,18,Energy,1705580894000,135764529,False,Project D,1762164474707,Train 2,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb5'},135764570,0,Dropped Object(s),,B,Non-Manual,1759914584881,18,Energy,1705560850000,135764570,False,Project D,1762164474707,Train 1,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb6'},135764645,0,Other,,B,Carpenter,1759914584881,18,Energy,1705579730000,135764645,False,Project D,1762164474707,OSBL East,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb7'},135764937,0,,,N,Operators,1759914584881,19,Energy,1705636430000,135764937,False,Project D,1762164474707,OSBL East,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb8'},135764663,0,Slip/Trip,,B,Insulators,1759914584881,18,Energy,1705572529000,135764663,False,Project D,1762164474707,Office Trailers,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebb9'},135764860,0,Fall From Elevation (of Personnel),,B,Operators,1759914584881,19,Energy,1705641713000,135764860,False,Project D,1762164474707,OSBL East,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebba'},135765015,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Laborers,1759914584881,19,Energy,1705635530000,135765015,False,Project D,1762164474707,Train 6,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebbb'},135764553,0,Fall From Same Level (of Personnel),,B,Cement masons,1759914584881,18,Energy,1705581689000,135764553,False,Project D,1762164474707,Train 2,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebbc'},135765189,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Other,1759914584881,20,Energy,1705725588000,135765189,False,Project D,1762164474707,OSBL East,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebbd'},135765253,0,"Exposure (noise, dust, radiation)",,B,Laborers,1759914584881,20,Energy,1705770530000,135765253,False,Project D,1762164474707,Other,1,,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebbe'},135766887,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Carpenter,1759914584881,24,Energy,1706064230000,135766887,False,Project D,1762164474707,Train 3,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebbf'},135765384,0,Fall From Same Level (of Personnel),,B,Ironworkers-Structural,1759914584881,21,Energy,1705857575000,135765384,False,Project D,1762164474707,Train 1,1,Injury/Illness,,U.S.A.,0,,0,0,0,3,2024
{'$oid': '69087efd012e93c9d6fdebc0'},135766864,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Carpenter,1759914584881,6,Energy,1704511429000,135766864,False,Project D,1762164474707,OSBL East,1,,,U.S.A.,0,,0,0,0,1,2024
{'$oid': '69087efd012e93c9d6fdebc1'},135766962,0,Slip/Trip,,B,Carpenter,1759914584881,24,Energy,1706111935000,135766962,False,Project D,1762164474707,OSBL South,1,Injury/Illness,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc2'},135767219,0,Other,,B,Ironworkers-Structural,1759914584881,25,Energy,1706137730000,135767219,False,Project D,1762164474707,Train 1,1,Environmental,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc3'},135767646,0,Dropped Object(s),,B,Operators,1759914584881,25,Energy,1706175073000,135767646,False,Project D,1762164474707,Laydowns,1,Property Damage,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc4'},135767681,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Cement masons,1759914584881,25,Energy,1706178578000,135767681,False,Project D,1762164474707,Train 2,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc5'},135767512,0,Caught In/ Between,,B,Cement masons,1759914584881,25,Energy,1706162003000,135767512,False,Project D,1762164474707,Train 3,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc6'},135767970,0,Fall From Same Level (of Personnel),,B,Millwrights/Machinist,1759914584881,26,Energy,1706234630000,135767970,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc7'},135767928,0,Fall From Same Level (of Personnel),,B,Carpenter,1759914584881,25,Energy,1706144030000,135767928,False,Project D,1762164474707,200' Strip,1,Injury/Illness,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc8'},135768241,0,Other,,B,Operators,1759914584881,26,Energy,1706291630000,135768241,False,Project D,1762164474707,OSBL East,1,Environmental,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebc9'},135768352,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Laborers,1759914584881,27,Energy,1706327973000,135768352,False,Project D,1762164474707,Train 4,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebca'},135768398,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,N,Other,1759914584881,27,Energy,1706338388000,135768398,False,Project D,1762164474707,OSBL West,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebcb'},135768658,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Boilermakers,1759914584881,28,Energy,1706409529000,135768658,False,Project D,1762164474707,OSBL South,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebcc'},135768421,0,,,N,Electricians-Other,1759914584881,27,Energy,1706330330000,135768421,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087efd012e93c9d6fdebcd'},135769177,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Insulators,1759914584881,29,Energy,1706501638000,135769177,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebce'},135769430,0,Caught In/ Between,,B,Electricians-wiremen,1759914584881,29,Energy,1706524765000,135769430,False,Project D,1762164474707,Train 4,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebcf'},135770053,0,Caught In/ Between,,B,Warehouse,1759914584881,30,Energy,1706636372000,135770053,False,Project D,1762164474707,Warehouse,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd0'},135770128,0,Other,,B,Laborers,1759914584881,30,Energy,1706583230000,135770128,False,Project D,1762164474707,Train 7,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd1'},135770276,0,Fall From Same Level (of Personnel),,B,Carpenter,1759914584881,30,Energy,1706591330000,135770276,False,Project D,1762164474707,Train 3,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd2'},135770308,0,,,B,,1759914584881,30,Energy,1706603509000,135770308,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd3'},135770303,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Carpenter,1759914584881,30,Energy,1706594971000,135770303,False,Project D,1762164474707,Train 1,1,Injury/Illness,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd4'},135771214,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Pipefitters,1759914584881,31,Energy,1706674156000,135771214,False,Project D,1762164474707,Train 1,1,Injury/Illness,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd5'},135771237,0,,,N,,1759914584881,31,Energy,1706688709000,135771237,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd6'},135771252,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Surveyors,1759914584881,31,Energy,1706696945000,135771252,False,Project D,1762164474707,Train 1,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd7'},135771988,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Cement masons,1759914584881,31,Energy,1706692130000,135771988,False,Project D,1762164474707,Train 1,1,Injury/Illness,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd8'},135771970,0,Fall From Same Level (of Personnel),,B,Welder,1759914584881,31,Energy,1706693930000,135771970,False,Project D,1762164474707,Laydowns,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebd9'},135772000,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Cement masons,1759914584881,32,Energy,1706765411000,135772000,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebda'},135772060,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Rigger,1759914584881,32,Energy,1706775877000,135772060,False,Project D,1762164474707,Laydowns,2,Injury/Illness,,U.S.A.,0,Unsafe Condition,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebdb'},135772127,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Scaffold Builder,1759914584881,32,Energy,1706774936000,135772127,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,Behavior,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebdc'},135772356,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Cement masons,1759914584881,32,Energy,1706786932000,135772356,False,Project D,1762164474707,OSBL East,2,Injury/Illness,,U.S.A.,0,Unsafe Condition,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebdd'},135773493,0,Other,At-Risk,B,Operators,1759914584881,33,Energy,1706885929000,135773493,True,Project D,1762164474707,Laydowns,2,Property Damage,Lifting Operations,U.S.A.,3,Behavior,0,3,0,5,2024
{'$oid': '69087efd012e93c9d6fdebde'},135773588,0,"Vehicular Accident (driver, passenger, pedestrian)",At-Risk,B,Mechanic,1759914584881,33,Energy,1706867668000,135773588,True,Project D,1762164474707,Mechanic Shop,2,,MEPI (Mobile Equipment & Personnel Interface),U.S.A.,2,Behavior,0,2,0,5,2024
{'$oid': '69087efd012e93c9d6fdebdf'},135773575,0,Caught In/ Between,At-Risk,B,Carpenter,1759914584881,33,Energy,1706861330000,135773575,False,Project D,1762164474707,Train 3,2,,,U.S.A.,1,Behavior,0,1,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe0'},135773766,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Ironworkers-Rebar,1759914584881,33,Energy,1706897491000,135773766,False,Project D,1762164474707,Train 3,2,,,U.S.A.,1,Behavior,0,1,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe1'},135774083,0,Dropped Object(s),At-Risk,B,Scaffold Builder,1759914584881,34,Energy,1706951461000,135774083,True,Project D,1762164474707,Train 1,2,Injury/Illness,Dropped Objects,U.S.A.,3,Behavior,0,3,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe2'},135774087,0,Caught In/ Between,At-Risk,B,Laborers,1759914584881,34,Energy,1706953451000,135774087,True,Project D,1762164474707,Laydowns,2,,Confined Space,U.S.A.,3,Behavior,0,3,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe3'},135774124,0,,At-Risk,B,Other,1759914584881,34,Energy,1706947850000,135774124,True,Project D,1762164474707,Train 1,2,,Energy Isolation,U.S.A.,4,Behavior,0,4,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe4'},135774236,0,"Grinding, Sanding, Scraping, Cleaning, Blowing",,B,Ironworkers-Structural,1759914584881,34,Energy,1706968849000,135774236,False,Project D,1762164474707,Laydowns,2,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe5'},135770339,0,,,B,,1759914584881,30,Energy,1706636449000,135770339,False,Project D,1762164474707,Laydowns,1,,,U.S.A.,0,,0,0,0,5,2024
{'$oid': '69087efd012e93c9d6fdebe6'},135775937,0,Other,,B,Rigger,1759914584881,36,Energy,1707133917000,135775937,False,Project D,1762164474707,200' Strip,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebe7'},135775968,0,Unknown,,N,Electricians-linemen,1759914584881,36,Energy,1707107930000,135775968,False,Project D,1762164474707,Laydowns,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebe8'},135776538,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Welder,1759914584881,37,Energy,1707209630000,135776538,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebe9'},135776568,0,Other,,B,Carpenter,1759914584881,37,Energy,1707208429000,135776568,False,Project D,1762164474707,Train 3,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebea'},135776620,0,Dropped Object(s),,B,Scaffold Builder,1759914584881,37,Energy,1707218931000,135776620,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebeb'},135776624,0,Caught In/ Between,,B,Ironworkers-Rebar,1759914584881,37,Energy,1707217775000,135776624,False,Project D,1762164474707,OSBL West,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebec'},135776562,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Cement masons,1759914584881,37,Energy,1707213288000,135776562,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebed'},135776730,0,,,B,Ironworkers-Structural,1759914584881,37,Energy,1707226730000,135776730,False,Project D,1762164474707,OSBL East,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebee'},135777182,0,"Exposure (noise, dust, radiation)",,B,Pipefitters,1759914584881,38,Energy,1707299889000,135777182,False,Project D,1762164474707,OSBL East,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebef'},135777201,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Ironworkers-Structural,1759914584881,38,Energy,1707304429000,135777201,False,Project D,1762164474707,Train 2,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf0'},135777208,0,Other,,B,,1759914584881,38,Energy,1707279889000,135777208,False,Project D,1762164474707,Train 1,2,Environmental,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf1'},135777221,0,Other,,B,Operators,1759914584881,38,Energy,1707303584000,135777221,False,Project D,1762164474707,OSBL West,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf2'},135777262,0,Other,,B,Ironworkers-Structural,1759914584881,39,Energy,1707336530000,135777262,False,Project D,1762164474707,Train 1,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf3'},135777465,0,Other,,B,Other,1759914584881,39,Energy,1707378174000,135777465,False,Project D,1762164474707,OSBL East,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf4'},135777573,0,"Exposure (noise, dust, radiation)",,B,,1759914584881,39,Energy,1707395313000,135777573,False,Project D,1762164474707,Other,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf5'},135777580,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Welder,1759914584881,39,Energy,1707384233000,135777580,False,Project D,1762164474707,Laydowns,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf6'},135777615,0,Other,,B,Rigger,1759914584881,39,Energy,1707392630000,135777615,False,Project D,1762164474707,OSBL South,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf7'},135777622,0,,,B,,1759914584881,39,Energy,1707364909000,135777622,False,Project D,1762164474707,Train 2,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf8'},135777634,0,,,N,,1759914584881,39,Energy,1707389089000,135777634,False,Project D,1762164474707,Office Trailers,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebf9'},135777645,0,Dropped Object(s),,B,Welder,1759914584881,39,Energy,1707381529000,135777645,False,Project D,1762164474707,Train 2,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebfa'},135777652,0,Caught In/ Between,,B,Ironworkers-Rebar,1759914584881,39,Energy,1707403730000,135777652,False,Project D,1762164474707,Train 4,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebfb'},135778009,0,Other,,B,,1759914584881,39,Energy,1707385910000,135778009,False,Project D,1762164474707,Train 2,2,Environmental,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebfc'},135778027,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Teamsters/Truck Driver,1759914584881,40,Energy,1707470961000,135778027,False,Project D,1762164474707,Train 1,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebfd'},135778037,0,Dropped Object(s),,B,Welder,1759914584881,40,Energy,1707469784000,135778037,False,Project D,1762164474707,Laydowns,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebfe'},135778180,0,"Grinding, Sanding, Scraping, Cleaning, Blowing",,B,Pipefitters,1759914584881,41,Energy,1707544430000,135778180,False,Project D,1762164474707,Laydowns,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdebff'},135778066,0,,,B,,1759914584881,40,Energy,1707477830000,135778066,False,Project D,1762164474707,OSBL East,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdec00'},135778167,0,Other,,B,Operators,1759914584881,41,Energy,1707545929000,135778167,False,Project D,1762164474707,Zone 2B,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdec01'},135778177,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1759914584881,41,Energy,1707545358000,135778177,False,Project D,1762164474707,Zone 2B,2,,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdec02'},135778210,0,Other,,B,Warehouse,1759914584881,41,Energy,1707553280000,135778210,False,Project D,1762164474707,OSBL East,2,Injury/Illness,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdec03'},135778257,0,Other,,B,Ironworkers-Structural,1759914584881,41,Energy,1707571430000,135778257,False,Project D,1762164474707,Train 1,2,Environmental,,U.S.A.,0,,0,0,0,6,2024
{'$oid': '69087efd012e93c9d6fdec04'},135778978,0,Other,,N,Pipefitters,1759914584881,43,Energy,1707714530000,135778978,False,Project D,1762164474707,Train 1,2,Environmental,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec05'},135778987,0,Slip/Trip,,B,Pipefitters,1759914584881,43,Energy,1707725354000,135778987,False,Project D,1762164474707,OSBL East,2,Injury/Illness,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec06'},135780738,0,,,B,,1759914584881,45,Energy,1707933289000,135780738,False,Project D,1762164474707,OSBL West,2,,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec07'},135780727,0,Other,,B,Operators,1759914584881,45,Energy,1707903597000,135780727,False,Project D,1762164474707,200' Strip,2,,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec08'},135780028,0,"Vehicular Accident (driver, passenger, pedestrian)",,B,Other,1759914584881,44,Energy,1707823479000,135780028,False,Project D,1762164474707,200' Strip,2,Injury/Illness,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec09'},135781813,0,Caught In/ Between,,B,Scaffold Builder,1759914584881,49,Energy,1708233529000,135781813,False,Project D,1762164474707,Train 3,2,,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec0a'},135781823,0,"Vehicular Accident (driver, passenger, pedestrian)",,B,Carpenter,1759914584881,49,Energy,1708243730000,135781823,False,Project D,1762164474707,Train 2,2,,,U.S.A.,0,,0,0,0,7,2024
{'$oid': '69087efd012e93c9d6fdec0b'},135782279,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Boilermakers,1759914584881,50,Energy,1708326557000,135782279,False,Project D,1762164474707,Train 3,2,Injury/Illness,,U.S.A.,0,,0,0,0,8,2024
{'$oid': '69087efd012e93c9d6fdec0c'},135782906,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1759914642864,51,Energy,1708421966000,135782906,True,Project D,1762164474707,OSBL West,2,,Dropped Objects,U.S.A.,3,Behavior,0,3,0,8,2024
{'$oid': '69087efd012e93c9d6fdec0d'},135784131,0,,,B,Operators,1759914642864,53,Energy,1708588129000,135784131,False,Project D,1762164474707,Train 2,2,,,U.S.A.,0,,0,0,0,8,2024
{'$oid': '69087efd012e93c9d6fdec0e'},135785262,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Painters,1759914642864,57,Energy,1708925839000,135785262,False,Project D,1762164474707,Other,2,Injury/Illness,,U.S.A.,0,,0,0,0,9,2024
